ID,createdAt,createdBy,modifiedAt,modifiedBy,requisitionNumber,requester_ID,plant_ID,requestDate,requiredDate,status,priority,justification,estimatedValue,currency_code
c7a6409c-4092-50b4-8c7f-d39ca912d9ad,2026-03-25T08:00:00Z,system,2026-03-25T08:00:00Z,system,PR0000000415,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,261d0783-3954-5ee6-baf2-f9e37bbb725b,2026-03-25,2026-06-01,COMPLETED,URGENT,Safety stock replenishment,51469.45,EUR
4dab3a35-6e85-5cbe-8120-bf2e0dcc5910,2025-09-26T08:00:00Z,system,2025-09-26T08:00:00Z,system,PR0000000416,bf01dabf-7f6b-5183-895b-36a5584e7d8d,3e8df789-1fad-5f45-9e4e-ae08a2240191,2025-09-26,2025-11-28,COMPLETED,URGENT,Safety stock replenishment,101665.50,EUR
d5a29908-29a8-5b38-b652-089e509bc35b,2026-01-20T08:00:00Z,system,2026-01-20T08:00:00Z,system,PR0000000417,57cf31ec-d7cf-5584-9b14-2581623c3089,e294ac9d-bd77-5078-ba31-f74bebb60488,2026-01-20,2026-03-19,COMPLETED,NORMAL,Replacement of worn equipment,555.25,EUR
1a98e7d3-d3bb-53ff-99ee-d52e0a4f32da,2026-05-18T08:00:00Z,system,2026-05-18T08:00:00Z,system,PR0000000418,88db520f-00d6-51aa-8b62-c7a88dd50f4c,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2026-05-18,2026-07-06,APPROVED,NORMAL,Warehouse stock below reorder point,341756.60,EUR
fea022b8-6695-55a5-8cd5-f1766b3ed699,2026-04-04T08:00:00Z,system,2026-04-04T08:00:00Z,system,PR0000000419,3ff49664-5bf3-5a7a-831a-b66f133487c8,51ca2c43-9865-5eed-88e1-7efd0be651e9,2026-04-04,2026-06-12,APPROVED,NORMAL,New project demand,114355.00,EUR
3a38d2f8-41b9-53c0-bfeb-dc81d8a90c02,2026-06-20T08:00:00Z,system,2026-06-20T08:00:00Z,system,PR0000000420,c32c1e85-18ed-594d-baed-92ee6152bb62,521489a3-799d-50a5-9448-eeaa409714d1,2026-06-20,2026-07-27,COMPLETED,NORMAL,Safety stock replenishment,10711.00,EUR
2528772b-8c59-59ea-bfe7-ab9683ca3d2b,2025-09-21T08:00:00Z,system,2025-09-21T08:00:00Z,system,PR0000000421,a573cf3b-6545-5ee9-8ae0-2ff7e9370a69,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2025-09-21,2025-11-12,ORDERED,NORMAL,New project demand,16577.70,EUR
e7bc11d0-5478-5fda-83ed-bfa1197cafa1,2026-06-18T08:00:00Z,system,2026-06-18T08:00:00Z,system,PR0000000422,762dab21-f406-51e5-938f-353039145619,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2026-06-18,2026-07-23,ORDERED,NORMAL,Safety stock replenishment,5548.10,EUR
595fd8c2-ac79-546a-8a17-b98208d746df,2026-07-12T08:00:00Z,system,2026-07-12T08:00:00Z,system,PR0000000423,c6e566c4-5c48-598a-9eaf-6624035417aa,521489a3-799d-50a5-9448-eeaa409714d1,2026-07-12,2026-08-11,APPROVED,NORMAL,New project demand,332197.00,EUR
1b604a61-4209-5b75-9314-da4676393c03,2025-10-08T08:00:00Z,system,2025-10-08T08:00:00Z,system,PR0000000424,4b8f339d-64d5-53f8-bcd2-cafb0ea20c4d,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2025-10-08,2025-11-14,APPROVED,HIGH,Production material replenishment,182269.55,EUR
32dccb04-f0ca-5921-9f96-f8ec686451c7,2026-01-18T08:00:00Z,system,2026-01-18T08:00:00Z,system,PR0000000425,f00a2c4c-64cd-5064-b954-6cdd3ff4da8f,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2026-01-18,2026-02-05,REJECTED,NORMAL,Safety stock replenishment,6320.25,EUR
3c592ef2-d45f-589a-b72f-6c6efe9f13ed,2026-02-13T08:00:00Z,system,2026-02-13T08:00:00Z,system,PR0000000426,784d909a-03fe-5442-985a-f87c223ba14e,261d0783-3954-5ee6-baf2-f9e37bbb725b,2026-02-13,2026-04-08,ORDERED,HIGH,Scheduled maintenance requirement,867758.00,EUR
07d237fd-dd71-5f95-8dbf-dc01b2500ba6,2026-01-29T08:00:00Z,system,2026-01-29T08:00:00Z,system,PR0000000427,82118fb0-4b2c-5ab5-b817-ec77a960c692,e6d386f5-8b03-578e-aca0-68c8e68a10d1,2026-01-29,2026-03-15,COMPLETED,NORMAL,Replacement of worn equipment,10336.35,EUR
7f0f4ffa-65eb-50a8-bad2-d2fef5995297,2025-11-16T08:00:00Z,system,2025-11-16T08:00:00Z,system,PR0000000428,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,cb89079f-b137-594d-b7f6-f3803900b013,2025-11-16,2025-12-03,COMPLETED,HIGH,Replacement of worn equipment,372821.20,EUR
3cc62ca0-d7a3-5da3-b958-72ab2fb663a9,2026-02-27T08:00:00Z,system,2026-02-27T08:00:00Z,system,PR0000000429,a3376a3d-c7f1-544e-97d1-f19074988bc2,efd8a8e4-0bb8-5f9e-be95-16451417acb0,2026-02-27,2026-04-27,APPROVED,NORMAL,Warehouse stock below reorder point,44082.50,EUR
03ed0350-a8bf-5a90-828e-c5d642633e90,2025-11-17T08:00:00Z,system,2025-11-17T08:00:00Z,system,PR0000000430,5941f83b-16e1-5dcd-8dc3-df8d4713fe97,87cb6569-bd40-5e24-8586-da21fbea3a81,2025-11-17,2025-12-27,ORDERED,URGENT,Scheduled maintenance requirement,5075.66,EUR
72f31414-2b43-5b4f-8c88-9c9e2cabe2bf,2026-06-30T08:00:00Z,system,2026-06-30T08:00:00Z,system,PR0000000431,8758fdc7-b73d-58da-9847-91a91303126e,87cb6569-bd40-5e24-8586-da21fbea3a81,2026-06-30,2026-08-25,COMPLETED,NORMAL,Safety stock replenishment,60425.57,EUR
35c4d7ee-c5aa-5629-baec-c584bb091a06,2026-02-04T08:00:00Z,system,2026-02-04T08:00:00Z,system,PR0000000432,f2241022-edb7-5025-96ee-391d1dcaca23,3e8df789-1fad-5f45-9e4e-ae08a2240191,2026-02-04,2026-04-16,APPROVED,NORMAL,Safety stock replenishment,102057.30,EUR
2a986242-fd83-5c34-b53e-9dfdaa524383,2026-01-01T08:00:00Z,system,2026-01-01T08:00:00Z,system,PR0000000433,c6e566c4-5c48-598a-9eaf-6624035417aa,87cb6569-bd40-5e24-8586-da21fbea3a81,2026-01-01,2026-02-22,COMPLETED,NORMAL,New project demand,202544.20,EUR
4d56fe76-8af0-51c6-aa44-ab629493f81a,2026-01-16T08:00:00Z,system,2026-01-16T08:00:00Z,system,PR0000000434,53657725-cc33-52fa-bf83-e8ebce35acc6,87cb6569-bd40-5e24-8586-da21fbea3a81,2026-01-16,2026-02-05,COMPLETED,NORMAL,New project demand,29436.95,EUR
8e56f671-a96d-5aa4-b61e-32c4d3e20f22,2026-01-08T08:00:00Z,system,2026-01-08T08:00:00Z,system,PR0000000435,f2241022-edb7-5025-96ee-391d1dcaca23,03aef187-5272-56c7-bfc4-cf8b61ecf06b,2026-01-08,2026-01-19,COMPLETED,HIGH,Production material replenishment,143021.73,EUR
82957f30-04db-5737-9cce-de11cf626e69,2025-12-04T08:00:00Z,system,2025-12-04T08:00:00Z,system,PR0000000436,f00a2c4c-64cd-5064-b954-6cdd3ff4da8f,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2025-12-04,2026-02-11,COMPLETED,NORMAL,New project demand,287955.74,EUR
441e57a2-e160-51b5-877d-cff89422fad4,2025-12-15T08:00:00Z,system,2025-12-15T08:00:00Z,system,PR0000000437,53657725-cc33-52fa-bf83-e8ebce35acc6,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2025-12-15,2026-02-11,APPROVED,NORMAL,Warehouse stock below reorder point,23719.75,EUR
632eea76-12e7-5826-93aa-32c3e33fbb0b,2026-04-08T08:00:00Z,system,2026-04-08T08:00:00Z,system,PR0000000438,8e723945-6a6c-5803-a42e-c1347adfc586,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2026-04-08,2026-04-22,COMPLETED,URGENT,New project demand,3441.41,EUR
2fb24229-cad8-5d3a-baf0-d93a0111be6f,2026-04-30T08:00:00Z,system,2026-04-30T08:00:00Z,system,PR0000000439,f4bfe1cc-a9ff-5838-84b3-8d0b8a482a8d,12473360-94f1-5fba-a391-36ce9d7f31be,2026-04-30,2026-05-23,CANCELLED,NORMAL,Replacement of worn equipment,448962.00,EUR
0cd7700d-216a-5e05-a5b9-0f10c7eabe86,2025-11-01T08:00:00Z,system,2025-11-01T08:00:00Z,system,PR0000000440,f00a2c4c-64cd-5064-b954-6cdd3ff4da8f,521489a3-799d-50a5-9448-eeaa409714d1,2025-11-01,2025-12-23,DRAFT,NORMAL,Warehouse stock below reorder point,169283.00,EUR
15c9a8f0-ea18-5e84-a8b9-bdbf5f24d96b,2025-10-18T08:00:00Z,system,2025-10-18T08:00:00Z,system,PR0000000441,88db520f-00d6-51aa-8b62-c7a88dd50f4c,521489a3-799d-50a5-9448-eeaa409714d1,2025-10-18,2025-10-28,APPROVED,NORMAL,Production material replenishment,29231.20,EUR
94e25e46-6d6f-5143-8c6c-36d8b2082923,2026-07-24T08:00:00Z,system,2026-07-24T08:00:00Z,system,PR0000000442,40fc93b9-abcc-5006-b3bc-584cd180694b,89693957-df41-5038-b06b-8fcd13674f65,2026-07-24,2026-08-18,DRAFT,HIGH,Production material replenishment,382428.25,EUR
ebcb0b8e-aa30-5051-8c5d-41993f16e7a8,2026-02-19T08:00:00Z,system,2026-02-19T08:00:00Z,system,PR0000000443,4e5e44a7-230a-5238-af8a-6363cf5be42b,3cab26fd-f62f-5970-ad42-c321a067cf36,2026-02-19,2026-04-16,APPROVED,NORMAL,New project demand,139792.24,EUR
26d7abd1-9d14-59b7-a8ac-240a78fbfeaa,2026-03-13T08:00:00Z,system,2026-03-13T08:00:00Z,system,PR0000000444,d14b0728-f72c-5fc0-a4ba-8ff48ceaa3cc,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,2026-03-13,2026-05-26,APPROVED,HIGH,Safety stock replenishment,250780.65,EUR
ef78d806-e3d4-5071-b6a7-6d1b8139fae5,2026-05-27T08:00:00Z,system,2026-05-27T08:00:00Z,system,PR0000000445,43022d67-1e7e-5424-9987-98f2d73d0810,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-05-27,2026-08-05,COMPLETED,NORMAL,Warehouse stock below reorder point,71155.80,EUR
cc2ea762-f177-524a-8032-68386677444c,2026-05-26T08:00:00Z,system,2026-05-26T08:00:00Z,system,PR0000000446,0737d81c-800f-585f-8a81-5742f5aa93a6,e6d386f5-8b03-578e-aca0-68c8e68a10d1,2026-05-26,2026-06-30,ORDERED,HIGH,Replacement of worn equipment,602.16,EUR
69829b80-3c18-581d-995b-36167fa9aa6e,2025-12-31T08:00:00Z,system,2025-12-31T08:00:00Z,system,PR0000000447,4d8f6fc4-cd1e-5487-b09f-9668e6b5c3b6,d425a94e-8ac6-50ba-81e4-27a328a21379,2025-12-31,2026-01-22,ORDERED,HIGH,Safety stock replenishment,149499.22,EUR
a6518284-b28f-57d0-a8c6-3449711d4fdf,2026-03-22T08:00:00Z,system,2026-03-22T08:00:00Z,system,PR0000000448,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,e6d386f5-8b03-578e-aca0-68c8e68a10d1,2026-03-22,2026-05-02,COMPLETED,HIGH,Production material replenishment,15856.87,EUR
e630beb8-baf7-540e-a99c-f951133c208e,2026-02-26T08:00:00Z,system,2026-02-26T08:00:00Z,system,PR0000000449,4e5e44a7-230a-5238-af8a-6363cf5be42b,e294ac9d-bd77-5078-ba31-f74bebb60488,2026-02-26,2026-04-05,COMPLETED,LOW,New project demand,195167.00,EUR
ee6cb275-5758-504c-ba13-f173efa74cf1,2026-04-02T08:00:00Z,system,2026-04-02T08:00:00Z,system,PR0000000450,7c801ba4-5463-5410-bdfc-fb9770b2a7c7,87cb6569-bd40-5e24-8586-da21fbea3a81,2026-04-02,2026-05-30,APPROVED,NORMAL,Scheduled maintenance requirement,60490.42,EUR
ccc673c7-c3bd-5ea6-b02a-f134bde85aca,2026-06-16T08:00:00Z,system,2026-06-16T08:00:00Z,system,PR0000000451,4e5e44a7-230a-5238-af8a-6363cf5be42b,5528724a-ec45-5c0d-ac18-8666390c638c,2026-06-16,2026-07-09,APPROVED,HIGH,Warehouse stock below reorder point,7499.60,EUR
c3959c53-1b84-5119-9f76-731abbc1e88e,2025-12-01T08:00:00Z,system,2025-12-01T08:00:00Z,system,PR0000000452,d067fd48-952d-58ac-82ab-b2049abe787a,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,2025-12-01,2026-01-04,COMPLETED,NORMAL,Warehouse stock below reorder point,231870.25,EUR
01c8e37d-98fb-5876-8b8f-8d8c39631d7e,2025-10-18T08:00:00Z,system,2025-10-18T08:00:00Z,system,PR0000000453,9566bb19-9176-52c9-8eea-1c1f82d4a01b,e294ac9d-bd77-5078-ba31-f74bebb60488,2025-10-18,2025-12-15,ORDERED,NORMAL,New project demand,194294.60,EUR
11cedadc-29c3-591b-97e6-9d671bd1c4a3,2025-09-23T08:00:00Z,system,2025-09-23T08:00:00Z,system,PR0000000454,bf01dabf-7f6b-5183-895b-36a5584e7d8d,03aef187-5272-56c7-bfc4-cf8b61ecf06b,2025-09-23,2025-11-08,ORDERED,NORMAL,Safety stock replenishment,49794.40,EUR
a7f9e395-cc77-5a60-984a-b61e5e34abd1,2026-07-14T08:00:00Z,system,2026-07-14T08:00:00Z,system,PR0000000455,78f316cf-bc76-5bab-9068-b36833d8b019,26221d5e-2e66-5ea9-8c4d-30720ed59583,2026-07-14,2026-08-14,APPROVED,NORMAL,New project demand,246763.30,EUR
72a44000-5a55-5eea-97d8-e9e590936483,2025-09-04T08:00:00Z,system,2025-09-04T08:00:00Z,system,PR0000000456,0737d81c-800f-585f-8a81-5742f5aa93a6,3cab26fd-f62f-5970-ad42-c321a067cf36,2025-09-04,2025-10-03,COMPLETED,NORMAL,Production material replenishment,177330.00,EUR
f58933d8-970f-5466-83d7-1e4bbda7f8d4,2026-03-19T08:00:00Z,system,2026-03-19T08:00:00Z,system,PR0000000457,4d8f6fc4-cd1e-5487-b09f-9668e6b5c3b6,261d0783-3954-5ee6-baf2-f9e37bbb725b,2026-03-19,2026-04-11,COMPLETED,NORMAL,New project demand,1298.62,EUR
895b062f-ced8-5174-a4ae-e412e84a0219,2026-01-07T08:00:00Z,system,2026-01-07T08:00:00Z,system,PR0000000458,bf01dabf-7f6b-5183-895b-36a5584e7d8d,3cab26fd-f62f-5970-ad42-c321a067cf36,2026-01-07,2026-03-23,COMPLETED,NORMAL,Production material replenishment,535613.34,EUR
d4669bdb-3210-566f-b01e-ccbe44ffab01,2026-02-04T08:00:00Z,system,2026-02-04T08:00:00Z,system,PR0000000459,4b293d94-100e-5c47-9833-e5ff185c7eba,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2026-02-04,2026-04-02,REJECTED,LOW,Warehouse stock below reorder point,34819.00,EUR
b635cecf-ebda-5bfa-9135-3614e04b41cf,2026-01-07T08:00:00Z,system,2026-01-07T08:00:00Z,system,PR0000000460,0255ba35-0950-5277-a59b-8411b6134ea7,e294ac9d-bd77-5078-ba31-f74bebb60488,2026-01-07,2026-01-16,APPROVED,NORMAL,Warehouse stock below reorder point,33739.28,EUR
95165148-2e83-52e4-8ea4-b1a63e5cedc7,2025-10-08T08:00:00Z,system,2025-10-08T08:00:00Z,system,PR0000000461,c32c1e85-18ed-594d-baed-92ee6152bb62,3cab26fd-f62f-5970-ad42-c321a067cf36,2025-10-08,2025-11-20,SUBMITTED,HIGH,Replacement of worn equipment,59847.00,EUR
0067d85d-2188-5e4a-96da-16f89526e761,2025-10-15T08:00:00Z,system,2025-10-15T08:00:00Z,system,PR0000000462,f911dfb3-26ad-5d1f-b884-074c195d7b36,3e8df789-1fad-5f45-9e4e-ae08a2240191,2025-10-15,2025-11-26,COMPLETED,LOW,New project demand,441562.00,EUR
bd268248-2560-5f92-bfe9-61d6cc899700,2026-05-07T08:00:00Z,system,2026-05-07T08:00:00Z,system,PR0000000463,95f6a497-057c-520f-982f-8724d95bc2f7,51ca2c43-9865-5eed-88e1-7efd0be651e9,2026-05-07,2026-06-02,REJECTED,NORMAL,New project demand,9575.00,EUR
751855b1-0f85-54a7-90b3-46c829b0b5c0,2025-10-23T08:00:00Z,system,2025-10-23T08:00:00Z,system,PR0000000464,d067fd48-952d-58ac-82ab-b2049abe787a,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2025-10-23,2025-12-07,COMPLETED,NORMAL,Replacement of worn equipment,60401.70,EUR
d15a82e6-40ec-596d-b4aa-293b87f1e632,2026-01-25T08:00:00Z,system,2026-01-25T08:00:00Z,system,PR0000000465,57cf31ec-d7cf-5584-9b14-2581623c3089,3e8df789-1fad-5f45-9e4e-ae08a2240191,2026-01-25,2026-02-26,COMPLETED,NORMAL,New project demand,318496.30,EUR
158a63ef-b5fc-5ce4-84c0-f360bef8fe52,2026-05-18T08:00:00Z,system,2026-05-18T08:00:00Z,system,PR0000000466,b519a3ff-3161-5685-8e6b-9063483eb30b,329ee744-d62e-5fc4-a06d-cd6019444aa8,2026-05-18,2026-06-01,ORDERED,NORMAL,Warehouse stock below reorder point,113508.85,EUR
e430e7a9-e6d7-5e21-b431-dfc2d02021c0,2026-02-04T08:00:00Z,system,2026-02-04T08:00:00Z,system,PR0000000467,93004fa0-e3e2-50bf-83fc-f937be12e8ed,5528724a-ec45-5c0d-ac18-8666390c638c,2026-02-04,2026-02-12,COMPLETED,HIGH,Production material replenishment,106097.50,EUR
c283da98-aee2-545b-8416-c49e2bc0588c,2026-04-20T08:00:00Z,system,2026-04-20T08:00:00Z,system,PR0000000468,784d909a-03fe-5442-985a-f87c223ba14e,521489a3-799d-50a5-9448-eeaa409714d1,2026-04-20,2026-05-08,APPROVED,NORMAL,Warehouse stock below reorder point,37232.70,EUR
8d9b5f0b-a76f-5a13-91b4-de25c3917dca,2026-02-16T08:00:00Z,system,2026-02-16T08:00:00Z,system,PR0000000469,78f316cf-bc76-5bab-9068-b36833d8b019,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-02-16,2026-03-15,COMPLETED,NORMAL,Safety stock replenishment,426076.60,EUR
ec079a9e-bd2a-511e-8faf-2197820a6b5c,2026-01-01T08:00:00Z,system,2026-01-01T08:00:00Z,system,PR0000000470,f2241022-edb7-5025-96ee-391d1dcaca23,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,2026-01-01,2026-02-16,APPROVED,NORMAL,Warehouse stock below reorder point,1370.03,EUR
c9ec3829-79c5-5160-a5f5-711441821a33,2025-09-23T08:00:00Z,system,2025-09-23T08:00:00Z,system,PR0000000471,a3376a3d-c7f1-544e-97d1-f19074988bc2,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2025-09-23,2025-11-13,ORDERED,NORMAL,Safety stock replenishment,580002.50,EUR
a2540824-0d32-504a-b900-c34d9ec8f62f,2025-09-01T08:00:00Z,system,2025-09-01T08:00:00Z,system,PR0000000472,cefdb85d-21f5-5088-a003-5d620b4dd94d,261d0783-3954-5ee6-baf2-f9e37bbb725b,2025-09-01,2025-10-03,COMPLETED,NORMAL,Replacement of worn equipment,68581.50,EUR
0948d1b1-cd2b-52ec-ac14-8bb919bb2209,2026-01-07T08:00:00Z,system,2026-01-07T08:00:00Z,system,PR0000000473,113128ae-1f79-5f39-8c07-f3d07a663bae,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-01-07,2026-02-07,COMPLETED,NORMAL,Safety stock replenishment,365056.75,EUR
c7d61cf3-d320-5320-831a-a2516b1e1e32,2026-03-11T08:00:00Z,system,2026-03-11T08:00:00Z,system,PR0000000474,e1c1d5bd-6452-5e7c-9911-1b5d499df0eb,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-03-11,2026-04-20,ORDERED,NORMAL,New project demand,43500.25,EUR
18a709c6-9d06-5281-9243-44176d5987e7,2025-09-06T08:00:00Z,system,2025-09-06T08:00:00Z,system,PR0000000475,8758fdc7-b73d-58da-9847-91a91303126e,d425a94e-8ac6-50ba-81e4-27a328a21379,2025-09-06,2025-11-10,COMPLETED,URGENT,Production material replenishment,446890.80,EUR
7378ef21-1869-570e-915c-028c7d4ae69c,2025-12-15T08:00:00Z,system,2025-12-15T08:00:00Z,system,PR0000000476,43022d67-1e7e-5424-9987-98f2d73d0810,87cb6569-bd40-5e24-8586-da21fbea3a81,2025-12-15,2026-01-31,ORDERED,NORMAL,Warehouse stock below reorder point,298163.15,EUR
4958aba0-eb2f-5d87-8492-477fb01c8d7b,2026-01-04T08:00:00Z,system,2026-01-04T08:00:00Z,system,PR0000000477,78f316cf-bc76-5bab-9068-b36833d8b019,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-01-04,2026-01-29,ORDERED,NORMAL,Replacement of worn equipment,21833.94,EUR
7ab2fc5b-c961-5f9c-96f5-9111c593ff67,2025-10-18T08:00:00Z,system,2025-10-18T08:00:00Z,system,PR0000000478,53657725-cc33-52fa-bf83-e8ebce35acc6,89693957-df41-5038-b06b-8fcd13674f65,2025-10-18,2025-11-22,DRAFT,HIGH,Safety stock replenishment,67106.55,EUR
df4a2ae8-7a1a-518b-9956-4a1f40c29957,2026-05-11T08:00:00Z,system,2026-05-11T08:00:00Z,system,PR0000000479,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-05-11,2026-06-01,COMPLETED,NORMAL,New project demand,85906.26,EUR
3ae6247c-f1af-526d-aab1-26d3b4b1e877,2026-03-05T08:00:00Z,system,2026-03-05T08:00:00Z,system,PR0000000480,43022d67-1e7e-5424-9987-98f2d73d0810,87cb6569-bd40-5e24-8586-da21fbea3a81,2026-03-05,2026-03-19,APPROVED,LOW,Safety stock replenishment,496703.57,EUR
5631338b-0771-5077-a811-593f3edac129,2025-09-13T08:00:00Z,system,2025-09-13T08:00:00Z,system,PR0000000481,ef2ba588-e5f9-591f-9a01-16a28aec4a68,87cb6569-bd40-5e24-8586-da21fbea3a81,2025-09-13,2025-10-25,COMPLETED,NORMAL,Production material replenishment,205670.65,EUR
68d3292c-ce9f-5779-a3b0-401143062d3d,2026-03-04T08:00:00Z,system,2026-03-04T08:00:00Z,system,PR0000000482,40fc93b9-abcc-5006-b3bc-584cd180694b,3cab26fd-f62f-5970-ad42-c321a067cf36,2026-03-04,2026-05-01,APPROVED,NORMAL,Safety stock replenishment,298581.45,EUR
4d4213bd-99d0-56ce-b6fe-fed93ba8bffc,2026-07-17T08:00:00Z,system,2026-07-17T08:00:00Z,system,PR0000000483,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,89693957-df41-5038-b06b-8fcd13674f65,2026-07-17,2026-09-02,SUBMITTED,LOW,Warehouse stock below reorder point,3889.12,EUR
9807fa00-7f3f-5300-8ca0-2ba75532d18d,2026-03-07T08:00:00Z,system,2026-03-07T08:00:00Z,system,PR0000000484,4b8f339d-64d5-53f8-bcd2-cafb0ea20c4d,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2026-03-07,2026-03-17,DRAFT,NORMAL,Safety stock replenishment,13625.90,EUR
074d0c82-7822-555e-98e9-c57cbf08632d,2025-11-11T08:00:00Z,system,2025-11-11T08:00:00Z,system,PR0000000485,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,329ee744-d62e-5fc4-a06d-cd6019444aa8,2025-11-11,2026-01-16,APPROVED,NORMAL,New project demand,163767.70,EUR
42ab0706-4d2a-56b1-a3ef-679808bc1b64,2025-10-01T08:00:00Z,system,2025-10-01T08:00:00Z,system,PR0000000486,78f316cf-bc76-5bab-9068-b36833d8b019,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,2025-10-01,2025-10-10,APPROVED,LOW,Production material replenishment,5055.15,EUR
a5f1c7fc-62e6-5656-872c-9a533663768e,2025-12-20T08:00:00Z,system,2025-12-20T08:00:00Z,system,PR0000000487,d067fd48-952d-58ac-82ab-b2049abe787a,113d871c-fdd0-59b0-922b-71a1f17a7a5b,2025-12-20,2026-01-31,CANCELLED,NORMAL,Replacement of worn equipment,467275.75,EUR
71b15405-a4ee-5415-b38c-ce743a6c2341,2026-05-02T08:00:00Z,system,2026-05-02T08:00:00Z,system,PR0000000488,4b8f339d-64d5-53f8-bcd2-cafb0ea20c4d,cb89079f-b137-594d-b7f6-f3803900b013,2026-05-02,2026-05-19,ORDERED,NORMAL,Scheduled maintenance requirement,9236.04,EUR
cda46022-9396-5e4d-97e4-729bc0787742,2026-01-21T08:00:00Z,system,2026-01-21T08:00:00Z,system,PR0000000489,23c98543-9d7c-54ac-9fcb-107847fc2c70,87cb6569-bd40-5e24-8586-da21fbea3a81,2026-01-21,2026-03-10,APPROVED,LOW,Warehouse stock below reorder point,1447.80,EUR
ea0af65f-5143-5d47-88d3-cd25239212f8,2026-01-09T08:00:00Z,system,2026-01-09T08:00:00Z,system,PR0000000490,b0637871-bb7d-59e4-8037-d5e1bbe0560a,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2026-01-09,2026-02-27,APPROVED,NORMAL,Scheduled maintenance requirement,181012.18,EUR
74cfcf07-4f08-5a50-89ff-b64e18511298,2025-10-26T08:00:00Z,system,2025-10-26T08:00:00Z,system,PR0000000491,b0f0219c-497a-5b5a-8247-64bb9744b592,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,2025-10-26,2025-11-21,SUBMITTED,NORMAL,Production material replenishment,9119.97,EUR
772cab1d-8a45-5d44-8f2d-50ab910e1468,2026-03-09T08:00:00Z,system,2026-03-09T08:00:00Z,system,PR0000000492,f00a2c4c-64cd-5064-b954-6cdd3ff4da8f,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,2026-03-09,2026-03-20,SUBMITTED,HIGH,Safety stock replenishment,378778.44,EUR
e514d734-d704-5eee-8910-da64897be3f7,2026-06-16T08:00:00Z,system,2026-06-16T08:00:00Z,system,PR0000000493,4cc33be3-e381-5651-8754-1dfb4784e453,cb89079f-b137-594d-b7f6-f3803900b013,2026-06-16,2026-08-29,APPROVED,NORMAL,Production material replenishment,72209.53,EUR
f5fd955a-1272-55be-b629-1108d663f9df,2026-01-10T08:00:00Z,system,2026-01-10T08:00:00Z,system,PR0000000494,4e5e44a7-230a-5238-af8a-6363cf5be42b,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,2026-01-10,2026-01-27,APPROVED,HIGH,Production material replenishment,233498.15,EUR
ad501730-e306-5d2b-b3bb-57a5b9d7c7bb,2026-03-14T08:00:00Z,system,2026-03-14T08:00:00Z,system,PR0000000495,bfc09207-4542-5693-a52b-974f1bcfaf39,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2026-03-14,2026-03-21,DRAFT,NORMAL,Warehouse stock below reorder point,43474.60,EUR
4e046638-b977-5ecb-84dc-03519add7c99,2026-01-08T08:00:00Z,system,2026-01-08T08:00:00Z,system,PR0000000496,c32c1e85-18ed-594d-baed-92ee6152bb62,03aef187-5272-56c7-bfc4-cf8b61ecf06b,2026-01-08,2026-01-27,ORDERED,NORMAL,Replacement of worn equipment,6586.23,EUR
3d2f070f-1a56-5ab9-957d-6165383e3c4f,2025-09-02T08:00:00Z,system,2025-09-02T08:00:00Z,system,PR0000000497,bfc09207-4542-5693-a52b-974f1bcfaf39,d425a94e-8ac6-50ba-81e4-27a328a21379,2025-09-02,2025-11-12,SUBMITTED,NORMAL,Replacement of worn equipment,394511.00,EUR
